,beta
13895,5.899079e-01
13896,5.899438e-01
13897,5.899608e-01
13898,5.900009e-01
13899,5.900253e-01
13900,5.900735e-01
13901,5.900930e-01
13902,5.901406e-01
13903,5.901605e-01
13904,5.902046e-01
13905,5.902224e-01
13906,5.902581e-01
13907,5.902854e-01
13908,5.903150e-01
13909,5.903470e-01
13910,5.903690e-01
13911,5.904088e-01
13912,5.904359e-01
13913,5.904802e-01
13914,5.905008e-01
13915,5.905439e-01
13916,5.905694e-01
13917,5.906213e-01
13918,5.906395e-01
13919,5.906854e-01
13920,5.907004e-01
13921,5.907587e-01
13922,5.907659e-01
13923,5.908278e-01
13924,5.908006e-01
13925,5.908657e-01
13926,5.908648e-01
13927,5.909316e-01
13928,5.909426e-01
13929,5.909467e-01
13930,5.909801e-01
13931,5.909860e-01
13932,5.910510e-01
13933,5.910337e-01
13934,5.910766e-01
13935,5.910745e-01
13936,5.911303e-01
13937,5.911425e-01
13938,5.911830e-01
13939,5.911863e-01
13940,5.912320e-01
13941,5.912337e-01
13942,5.912804e-01
13943,5.912693e-01
13944,5.913341e-01
13945,5.913154e-01
13946,5.913865e-01
13947,5.913277e-01
13948,5.914058e-01
13949,5.913579e-01
13950,5.914230e-01
13951,5.913535e-01
13952,5.913725e-01
13953,5.913464e-01
13954,5.913625e-01
13955,5.913512e-01
13956,5.913172e-01
13957,5.913450e-01
13958,5.913219e-01
13959,5.913907e-01
13960,5.913317e-01
13961,5.914010e-01
13962,5.913584e-01
13963,5.914385e-01
13964,5.913835e-01
13965,5.914338e-01
13966,5.913600e-01
13967,5.914145e-01
13968,5.913496e-01
13969,5.914024e-01
13970,5.913141e-01
13971,5.913650e-01
13972,5.912623e-01
13973,5.913363e-01
13974,5.912014e-01
13975,5.912691e-01
13976,5.911519e-01
13977,5.911782e-01
13978,5.911378e-01
13979,5.910586e-01
13980,5.910876e-01
13981,5.909650e-01
13982,5.910169e-01
13983,5.909201e-01
13984,5.909291e-01
13985,5.908891e-01
13986,5.908583e-01
13987,5.908766e-01
13988,5.908123e-01
13989,5.908476e-01
13990,5.907570e-01
13991,5.908075e-01
13992,5.907417e-01
13993,5.907993e-01
13994,5.907068e-01
13995,5.907316e-01
13996,5.906594e-01
13997,5.907035e-01
13998,5.906693e-01
13999,5.906433e-01
14000,5.906343e-01
14001,5.905774e-01
14002,5.906629e-01
14003,5.905585e-01
14004,5.906867e-01
14005,5.904185e-01
14006,5.905575e-01
14007,5.903241e-01
14008,5.902665e-01
14009,5.902045e-01
14010,5.898168e-01
14011,5.897645e-01
14012,5.896475e-01
14013,5.893682e-01
14014,5.893943e-01
14015,5.889127e-01
14016,5.888529e-01
14017,5.887935e-01
14018,5.884855e-01
14019,5.884121e-01
14020,5.880041e-01
14021,5.877365e-01
14022,5.876679e-01
14023,5.873069e-01
14024,5.872271e-01
14025,5.870379e-01
14026,5.868015e-01
14027,5.868437e-01
14028,5.863836e-01
14029,5.863283e-01
14030,5.862373e-01
14031,5.858277e-01
14032,5.857225e-01
14033,5.854705e-01
14034,5.849949e-01
14035,5.848811e-01
14036,5.847244e-01
14037,5.840700e-01
14038,5.838595e-01
14039,5.837694e-01
14040,5.831573e-01
14041,5.829058e-01
14042,5.828071e-01
14043,5.818288e-01
14044,5.812462e-01
14045,5.810071e-01
14046,5.808295e-01
14047,5.801692e-01
14048,5.797021e-01
14049,5.793303e-01
14050,5.786889e-01
14051,5.782142e-01
14052,5.780798e-01
14053,5.778738e-01
14054,5.774351e-01
14055,5.769240e-01
14056,5.766659e-01
14057,5.765572e-01
14058,5.758495e-01
14059,5.755616e-01
14060,5.753861e-01
14061,5.747840e-01
14062,5.743805e-01
14063,5.741493e-01
14064,5.738921e-01
14065,5.736425e-01
14066,5.731345e-01
14067,5.729070e-01
14068,5.728829e-01
14069,5.723697e-01
14070,5.720074e-01
14071,5.718490e-01
14072,5.715836e-01
14073,5.713118e-01
14074,5.710254e-01
14075,5.708692e-01
14076,5.707865e-01
14077,5.705047e-01
14078,5.703108e-01
14079,5.702787e-01
14080,5.701997e-01
14081,5.700297e-01
14082,5.698609e-01
14083,5.697837e-01
14084,5.697609e-01
14085,5.696054e-01
14086,5.695726e-01
14087,5.695367e-01
14088,5.695189e-01
14089,5.694581e-01
14090,5.694076e-01
14091,5.694812e-01
14092,5.695071e-01
14093,5.694615e-01
14094,5.694793e-01
14095,5.695036e-01
14096,5.695413e-01
14097,5.695535e-01
14098,5.695732e-01
14099,5.696645e-01
14100,5.697111e-01
14101,5.697474e-01
14102,5.698164e-01
14103,5.698947e-01
14104,5.699697e-01
14105,5.700055e-01
14106,5.700770e-01
14107,5.701761e-01
14108,5.702410e-01
14109,5.703032e-01
14110,5.703785e-01
14111,5.704691e-01
14112,5.705557e-01
14113,5.706173e-01
14114,5.707050e-01
14115,5.708054e-01
14116,5.708732e-01
14117,5.709572e-01
14118,5.710331e-01
14119,5.711287e-01
14120,5.712092e-01
14121,5.712765e-01
14122,5.713712e-01
14123,5.714613e-01
14124,5.715387e-01
14125,5.716226e-01
14126,5.717015e-01
14127,5.717964e-01
14128,5.718729e-01
14129,5.719492e-01
14130,5.720408e-01
14131,5.721216e-01
14132,5.722012e-01
14133,5.722852e-01
14134,5.723723e-01
14135,5.724670e-01
14136,5.725464e-01
14137,5.726334e-01
14138,5.727279e-01
14139,5.728089e-01
14140,5.728955e-01
14141,5.729733e-01
14142,5.730641e-01
14143,5.731463e-01
14144,5.732257e-01
14145,5.733137e-01
14146,5.733954e-01
14147,5.734826e-01
14148,5.735648e-01
14149,5.736530e-01
14150,5.737452e-01
14151,5.738255e-01
14152,5.739167e-01
14153,5.740016e-01
14154,5.740876e-01
14155,5.741745e-01
14156,5.742519e-01
14157,5.743451e-01
14158,5.744234e-01
14159,5.745073e-01
14160,5.745910e-01
14161,5.746718e-01
14162,5.747589e-01
14163,5.748355e-01
14164,5.749206e-01
14165,5.750046e-01
14166,5.750819e-01
14167,5.751684e-01
14168,5.752447e-01
14169,5.753340e-01
14170,5.754081e-01
14171,5.754909e-01
14172,5.755702e-01
14173,5.756508e-01
14174,5.757331e-01
14175,5.758091e-01
14176,5.758909e-01
14177,5.759645e-01
14178,5.760436e-01
14179,5.761229e-01
14180,5.762003e-01
14181,5.762822e-01
14182,5.763515e-01
14183,5.764337e-01
14184,5.765086e-01
14185,5.765891e-01
14186,5.766693e-01
14187,5.767396e-01
14188,5.768193e-01
14189,5.768896e-01
14190,5.769699e-01
14191,5.770423e-01
14192,5.771217e-01
14193,5.771920e-01
14194,5.772678e-01
14195,5.773437e-01
14196,5.774193e-01
14197,5.774952e-01
14198,5.775667e-01
14199,5.776470e-01
14200,5.777189e-01
14201,5.777963e-01
14202,5.778692e-01
14203,5.779462e-01
14204,5.780166e-01
14205,5.780919e-01
14206,5.781631e-01
14207,5.782418e-01
14208,5.783096e-01
14209,5.783912e-01
14210,5.784588e-01
14211,5.785384e-01
14212,5.786070e-01
14213,5.786821e-01
14214,5.787545e-01
14215,5.788234e-01
14216,5.789008e-01
14217,5.789660e-01
14218,5.790482e-01
14219,5.791077e-01
14220,5.791957e-01
14221,5.792494e-01
14222,5.793368e-01
14223,5.793919e-01
14224,5.794735e-01
14225,5.795351e-01
14226,5.796043e-01
14227,5.796754e-01
14228,5.797336e-01
14229,5.798073e-01
14230,5.798666e-01
14231,5.799415e-01
14232,5.800046e-01
14233,5.800739e-01
14234,5.801415e-01
14235,5.802070e-01
14236,5.802794e-01
14237,5.803425e-01
14238,5.804150e-01
14239,5.804750e-01
14240,5.805436e-01
14241,5.806095e-01
14242,5.806759e-01
14243,5.807422e-01
14244,5.808039e-01
14245,5.808747e-01
14246,5.809329e-01
14247,5.810080e-01
14248,5.810617e-01
14249,5.811445e-01
14250,5.811864e-01
14251,5.812731e-01
14252,5.813084e-01
14253,5.814065e-01
14254,5.814242e-01
14255,5.815307e-01
14256,5.815250e-01
14257,5.816355e-01
14258,5.816514e-01
14259,5.817342e-01
14260,5.817612e-01
14261,5.818052e-01
14262,5.818686e-01
14263,5.818978e-01
14264,5.819787e-01
14265,5.819986e-01
14266,5.820779e-01
14267,5.821044e-01
14268,5.821936e-01
14269,5.822411e-01
14270,5.823041e-01
14271,5.823510e-01
14272,5.824020e-01
14273,5.824683e-01
14274,5.825072e-01
14275,5.825756e-01
14276,5.825990e-01
14277,5.826775e-01
14278,5.826966e-01
14279,5.827853e-01
14280,5.828050e-01
14281,5.828810e-01
14282,5.829155e-01
14283,5.829800e-01
14284,5.830341e-01
14285,5.830722e-01
14286,5.831425e-01
14287,5.831664e-01
14288,5.832505e-01
14289,5.832706e-01
14290,5.833547e-01
14291,5.833687e-01
14292,5.834430e-01
14293,5.834702e-01
14294,5.835434e-01
14295,5.835730e-01
14296,5.836341e-01
14297,5.836768e-01
14298,5.837336e-01
14299,5.837849e-01
14300,5.838345e-01
14301,5.838944e-01
14302,5.839344e-01
14303,5.840098e-01
14304,5.840342e-01
14305,5.841249e-01
14306,5.841197e-01
14307,5.842332e-01
14308,5.841805e-01
14309,5.842922e-01
14310,5.842592e-01
14311,5.843146e-01
14312,5.843313e-01
14313,5.843197e-01
14314,5.843858e-01
14315,5.843356e-01
14316,5.844451e-01
14317,5.843465e-01
14318,5.844350e-01
14319,5.843772e-01
14320,5.844575e-01
14321,5.844244e-01
14322,5.844125e-01
14323,5.844272e-01
14324,5.843661e-01
14325,5.844558e-01
14326,5.843554e-01
14327,5.844406e-01
14328,5.843305e-01
14329,5.844055e-01
14330,5.843740e-01
14331,5.843570e-01
14332,5.843612e-01
14333,5.842839e-01
14334,5.843118e-01
14335,5.843014e-01
14336,5.843139e-01
14337,5.843350e-01
14338,5.842901e-01
14339,5.843794e-01
14340,5.843091e-01
14341,5.844223e-01
14342,5.843425e-01
14343,5.844007e-01
14344,5.843673e-01
14345,5.843590e-01
14346,5.844085e-01
14347,5.843233e-01
14348,5.843730e-01
14349,5.843163e-01
14350,5.843453e-01
14351,5.843610e-01
14352,5.843594e-01
14353,5.844277e-01
14354,5.843713e-01
14355,5.844517e-01
14356,5.844523e-01
14357,5.845046e-01
14358,5.845159e-01
14359,5.845079e-01
14360,5.845590e-01
14361,5.845121e-01
14362,5.845821e-01
14363,5.845596e-01
14364,5.846019e-01
14365,5.845908e-01
14366,5.846319e-01
14367,5.846763e-01
14368,5.846725e-01
14369,5.847323e-01
14370,5.847266e-01
14371,5.847877e-01
14372,5.847931e-01
14373,5.848612e-01
14374,5.848817e-01
14375,5.848997e-01
14376,5.849430e-01
14377,5.849637e-01
14378,5.850111e-01
14379,5.850338e-01
14380,5.850882e-01
14381,5.851129e-01
14382,5.851555e-01
14383,5.852087e-01
14384,5.852473e-01
14385,5.852931e-01
14386,5.853259e-01
14387,5.853922e-01
14388,5.854164e-01
14389,5.854746e-01
14390,5.855080e-01
14391,5.855550e-01
14392,5.855891e-01
14393,5.856369e-01
14394,5.856884e-01
14395,5.857186e-01
14396,5.857837e-01
14397,5.858135e-01
14398,5.858828e-01
14399,5.858999e-01
14400,5.859777e-01
14401,5.859919e-01
14402,5.860612e-01
14403,5.860847e-01
14404,5.861466e-01
14405,5.861722e-01
14406,5.862194e-01
14407,5.862671e-01
14408,5.863031e-01
14409,5.863597e-01
14410,5.863851e-01
14411,5.864573e-01
14412,5.864707e-01
14413,5.865389e-01
14414,5.865597e-01
14415,5.866186e-01
14416,5.866525e-01
14417,5.867020e-01
14418,5.867524e-01
14419,5.867816e-01
14420,5.868378e-01
14421,5.868631e-01
14422,5.869318e-01
14423,5.869460e-01
14424,5.870205e-01
14425,5.870266e-01
14426,5.871025e-01
14427,5.871059e-01
14428,5.871769e-01
14429,5.871900e-01
14430,5.872374e-01
14431,5.872736e-01
14432,5.872979e-01
14433,5.873517e-01
14434,5.873561e-01
14435,5.874379e-01
14436,5.874141e-01
14437,5.875062e-01
14438,5.874744e-01
14439,5.875692e-01
14440,5.875091e-01
14441,5.875985e-01
14442,5.875503e-01
14443,5.876164e-01
14444,5.875886e-01
14445,5.876320e-01
14446,5.876172e-01
14447,5.876343e-01
14448,5.876618e-01
14449,5.876659e-01
14450,5.877079e-01
14451,5.877117e-01
14452,5.877703e-01
14453,5.877712e-01
14454,5.878453e-01
14455,5.878478e-01
14456,5.879031e-01
14457,5.879085e-01
14458,5.879603e-01
14459,5.879617e-01
14460,5.880046e-01
14461,5.880160e-01
14462,5.880410e-01
14463,5.880626e-01
14464,5.880956e-01
14465,5.881300e-01
14466,5.881522e-01
14467,5.882084e-01
14468,5.882221e-01
14469,5.882895e-01
14470,5.882901e-01
14471,5.883714e-01
14472,5.883522e-01
14473,5.884480e-01
14474,5.884097e-01
14475,5.884874e-01
14476,5.884578e-01
14477,5.885071e-01
14478,5.884899e-01
14479,5.885188e-01
14480,5.885379e-01
14481,5.885472e-01
14482,5.885901e-01
14483,5.885943e-01
14484,5.886472e-01
14485,5.886546e-01
14486,5.887395e-01
14487,5.886930e-01
14488,5.888067e-01
14489,5.887088e-01
14490,5.888195e-01
14491,5.887173e-01
14492,5.887969e-01
14493,5.887312e-01
14494,5.887141e-01
14495,5.887224e-01
14496,5.886216e-01
14497,5.886731e-01
14498,5.885657e-01
14499,5.886456e-01
14500,5.885113e-01
14501,5.886106e-01
14502,5.885012e-01
14503,5.885611e-01
14504,5.884952e-01
14505,5.884621e-01
14506,5.884412e-01
14507,5.883615e-01
14508,5.883806e-01
14509,5.883065e-01
14510,5.882989e-01
14511,5.882733e-01
14512,5.882671e-01
14513,5.882971e-01
14514,5.882848e-01
14515,5.883431e-01
14516,5.882936e-01
14517,5.883834e-01
14518,5.883006e-01
14519,5.883880e-01
14520,5.882843e-01
14521,5.883415e-01
14522,5.882688e-01
14523,5.882679e-01
14524,5.882621e-01
14525,5.881888e-01
14526,5.882283e-01
14527,5.881303e-01
14528,5.881959e-01
14529,5.881266e-01
14530,5.881817e-01
14531,5.881511e-01
14532,5.881580e-01
14533,5.881703e-01
14534,5.881467e-01
14535,5.881919e-01
14536,5.881482e-01
14537,5.881941e-01
14538,5.881484e-01
14539,5.882033e-01
14540,5.881733e-01
14541,5.882081e-01
14542,5.882055e-01
14543,5.882156e-01
14544,5.882517e-01
14545,5.882465e-01
14546,5.883077e-01
14547,5.882782e-01
14548,5.883459e-01
14549,5.883102e-01
14550,5.883858e-01
14551,5.883518e-01
14552,5.884056e-01
14553,5.883848e-01
14554,5.884218e-01
14555,5.884222e-01
14556,5.884458e-01
14557,5.884655e-01
14558,5.884779e-01
14559,5.885137e-01
14560,5.885369e-01
14561,5.885781e-01
14562,5.885934e-01
14563,5.886417e-01
14564,5.886648e-01
14565,5.887130e-01
14566,5.887384e-01
14567,5.887774e-01
14568,5.887924e-01
14569,5.888387e-01
14570,5.888613e-01
14571,5.889052e-01
14572,5.889256e-01
14573,5.889627e-01
14574,5.889925e-01
14575,5.890318e-01
14576,5.890748e-01
14577,5.891003e-01
14578,5.891503e-01
14579,5.891706e-01
14580,5.892279e-01
14581,5.892435e-01
14582,5.893064e-01
14583,5.893073e-01
14584,5.893717e-01
14585,5.893690e-01
14586,5.894358e-01
14587,5.894221e-01
14588,5.894972e-01
14589,5.894703e-01
14590,5.895616e-01
14591,5.894985e-01
14592,5.896181e-01
14593,5.895179e-01
14594,5.896017e-01
14595,5.895325e-01
14596,5.895650e-01
14597,5.895469e-01
14598,5.895180e-01
14599,5.895438e-01
14600,5.894498e-01
14601,5.895262e-01
14602,5.894417e-01
14603,5.895125e-01
14604,5.894464e-01
14605,5.895186e-01
14606,5.894594e-01
14607,5.895012e-01
14608,5.894725e-01
14609,5.894446e-01
14610,5.894477e-01
14611,5.894086e-01
14612,5.894392e-01
14613,5.893778e-01
14614,5.894428e-01
14615,5.893711e-01
14616,5.894358e-01
14617,5.893883e-01
14618,5.894434e-01
14619,5.893907e-01
14620,5.894266e-01
14621,5.894005e-01
14622,5.893959e-01
14623,5.894182e-01
14624,5.893896e-01
14625,5.894448e-01
14626,5.893756e-01
14627,5.894805e-01
14628,5.893692e-01
14629,5.894705e-01
14630,5.893481e-01
14631,5.893797e-01
14632,5.893351e-01
14633,5.892877e-01
14634,5.893087e-01
14635,5.891772e-01
14636,5.892357e-01
14637,5.891091e-01
14638,5.891545e-01
14639,5.891189e-01
14640,5.890952e-01
14641,5.891172e-01
14642,5.890256e-01
14643,5.890958e-01
14644,5.889907e-01
14645,5.890480e-01
14646,5.889942e-01
14647,5.889651e-01
14648,5.889767e-01
14649,5.888852e-01
14650,5.889257e-01
14651,5.888329e-01
14652,5.888727e-01
14653,5.888316e-01
14654,5.888396e-01
14655,5.888605e-01
14656,5.888140e-01
14657,5.888661e-01
14658,5.888057e-01
14659,5.888706e-01
14660,5.888263e-01
14661,5.888699e-01
14662,5.888490e-01
14663,5.888498e-01
14664,5.888647e-01
14665,5.888517e-01
14666,5.888861e-01
14667,5.888789e-01
14668,5.889255e-01
14669,5.889281e-01
14670,5.889693e-01
14671,5.889816e-01
14672,5.890043e-01
14673,5.890309e-01
14674,5.890569e-01
14675,5.890900e-01
14676,5.891079e-01
14677,5.891411e-01
14678,5.891541e-01
14679,5.891910e-01
14680,5.892185e-01
14681,5.892550e-01
14682,5.892860e-01
14683,5.893230e-01
14684,5.893569e-01
14685,5.893930e-01
14686,5.894324e-01
14687,5.894651e-01
14688,5.895035e-01
14689,5.895367e-01
14690,5.895728e-01
14691,5.896043e-01
14692,5.896390e-01
14693,5.896712e-01
14694,5.897089e-01
14695,5.897458e-01
14696,5.897833e-01
14697,5.898191e-01
14698,5.898563e-01
14699,5.898917e-01
14700,5.899306e-01
14701,5.899675e-01
14702,5.900050e-01
14703,5.900376e-01
14704,5.900759e-01
14705,5.901073e-01
14706,5.901482e-01
14707,5.901802e-01
14708,5.902205e-01
14709,5.902538e-01
14710,5.902954e-01
14711,5.903291e-01
14712,5.903677e-01
14713,5.904018e-01
14714,5.904357e-01
14715,5.904744e-01
14716,5.905055e-01
14717,5.905454e-01
14718,5.905719e-01
14719,5.906166e-01
14720,5.906410e-01
14721,5.906873e-01
14722,5.907100e-01
14723,5.907519e-01
14724,5.907749e-01
14725,5.908231e-01
14726,5.908417e-01
14727,5.908975e-01
14728,5.909014e-01
14729,5.909638e-01
14730,5.909575e-01
14731,5.910360e-01
14732,5.910012e-01
14733,5.910906e-01
14734,5.910239e-01
14735,5.911204e-01
14736,5.910543e-01
14737,5.911288e-01
14738,5.910434e-01
14739,5.910872e-01
14740,5.910331e-01
14741,5.910602e-01
14742,5.910472e-01
14743,5.910155e-01
14744,5.910378e-01
14745,5.909998e-01
14746,5.910665e-01
14747,5.910009e-01
14748,5.910907e-01
14749,5.909791e-01
14750,5.910835e-01
14751,5.909613e-01
14752,5.910025e-01
14753,5.909306e-01
14754,5.908971e-01
14755,5.908902e-01
14756,5.907893e-01
14757,5.908235e-01
14758,5.906898e-01
14759,5.907496e-01
14760,5.906690e-01
14761,5.906957e-01
14762,5.906668e-01
14763,5.906391e-01
14764,5.906509e-01
14765,5.905826e-01
14766,5.906524e-01
14767,5.905265e-01
14768,5.905942e-01
14769,5.905215e-01
14770,5.905197e-01
14771,5.905265e-01
14772,5.904421e-01
14773,5.904781e-01
14774,5.903711e-01
14775,5.904799e-01
14776,5.902784e-01
14777,5.903705e-01
14778,5.901991e-01
14779,5.901855e-01
14780,5.901628e-01
14781,5.900291e-01
14782,5.900063e-01
14783,5.898405e-01
14784,5.898660e-01
14785,5.897346e-01
14786,5.897257e-01
14787,5.896947e-01
14788,5.895980e-01
14789,5.896686e-01
14790,5.895332e-01
14791,5.895854e-01
14792,5.894313e-01
14793,5.894690e-01
14794,5.893845e-01
14795,5.893665e-01
14796,5.893486e-01
14797,5.891883e-01
14798,5.891904e-01
14799,5.891083e-01
14800,5.891020e-01
14801,5.891014e-01
14802,5.890216e-01
14803,5.890402e-01
14804,5.889399e-01
14805,5.890408e-01
14806,5.889294e-01
14807,5.890001e-01
14808,5.889159e-01
14809,5.889043e-01
14810,5.889055e-01
14811,5.888348e-01
14812,5.888452e-01
14813,5.887670e-01
14814,5.887769e-01
14815,5.887708e-01
14816,5.887673e-01
14817,5.888078e-01
14818,5.887323e-01
14819,5.888197e-01
14820,5.887431e-01
14821,5.888078e-01
14822,5.887975e-01
14823,5.887531e-01
14824,5.887922e-01
14825,5.886995e-01
14826,5.887386e-01
14827,5.886605e-01
14828,5.886874e-01
14829,5.886863e-01
14830,5.886549e-01
14831,5.887189e-01
14832,5.885894e-01
14833,5.886735e-01
14834,5.885780e-01
14835,5.886075e-01
14836,5.886064e-01
14837,5.885295e-01
14838,5.885679e-01
14839,5.884443e-01
14840,5.885061e-01
14841,5.884327e-01
14842,5.884312e-01
14843,5.884620e-01
14844,5.883469e-01
14845,5.884387e-01
14846,5.882820e-01
14847,5.883431e-01
14848,5.882794e-01
14849,5.882293e-01
14850,5.882597e-01
14851,5.881296e-01
14852,5.881574e-01
14853,5.880543e-01
14854,5.880347e-01
14855,5.880442e-01
14856,5.879641e-01
14857,5.880097e-01
14858,5.879428e-01
14859,5.879629e-01
14860,5.879552e-01
14861,5.879270e-01
14862,5.879599e-01
14863,5.879212e-01
14864,5.879585e-01
14865,5.879359e-01
14866,5.879345e-01
14867,5.879427e-01
14868,5.879379e-01
14869,5.879844e-01
14870,5.879827e-01
14871,5.880263e-01
14872,5.880268e-01
14873,5.880568e-01
14874,5.880880e-01
14875,5.881028e-01
14876,5.881475e-01
14877,5.881501e-01
14878,5.881916e-01
14879,5.882030e-01
14880,5.882410e-01
14881,5.882714e-01
14882,5.882987e-01
14883,5.883440e-01
14884,5.883648e-01
14885,5.884144e-01
14886,5.884361e-01
14887,5.884799e-01
14888,5.885090e-01
14889,5.885473e-01
14890,5.885873e-01
14891,5.886190e-01
14892,5.886614e-01
14893,5.886860e-01
14894,5.887344e-01
14895,5.887635e-01
14896,5.888119e-01
14897,5.888473e-01
14898,5.888833e-01
14899,5.889267e-01
14900,5.889568e-01
14901,5.890053e-01
14902,5.890379e-01
14903,5.890781e-01
14904,5.891172e-01
14905,5.891496e-01
14906,5.891938e-01
14907,5.892220e-01
14908,5.892724e-01
14909,5.892947e-01
14910,5.893508e-01
14911,5.893732e-01
14912,5.894316e-01
14913,5.894548e-01
14914,5.894998e-01
14915,5.895284e-01
14916,5.895650e-01
14917,5.896108e-01
14918,5.896354e-01
14919,5.896880e-01
14920,5.896986e-01
14921,5.897529e-01
14922,5.897751e-01
14923,5.898255e-01
14924,5.898548e-01
14925,5.898933e-01
14926,5.899282e-01
14927,5.899597e-01
14928,5.900037e-01
14929,5.900247e-01
14930,5.900732e-01
14931,5.900934e-01
14932,5.901462e-01
14933,5.901682e-01
14934,5.902123e-01
14935,5.902308e-01
14936,5.902756e-01
14937,5.903049e-01
14938,5.903481e-01
14939,5.903789e-01
14940,5.904091e-01
14941,5.904437e-01
14942,5.904772e-01
14943,5.905190e-01
14944,5.905484e-01
14945,5.905865e-01
14946,5.906131e-01
14947,5.906547e-01
14948,5.906860e-01
14949,5.907241e-01
14950,5.907526e-01
14951,5.907865e-01
14952,5.908219e-01
14953,5.908595e-01
14954,5.908956e-01
14955,5.909257e-01
14956,5.909628e-01
14957,5.909931e-01
14958,5.910383e-01
14959,5.910622e-01
14960,5.911058e-01
14961,5.911226e-01
14962,5.911730e-01
14963,5.911906e-01
14964,5.912424e-01
14965,5.912545e-01
14966,5.913048e-01
14967,5.913129e-01
14968,5.913711e-01
14969,5.913702e-01
14970,5.914329e-01
14971,5.914317e-01
14972,5.914859e-01
14973,5.914915e-01
14974,5.915342e-01
14975,5.915481e-01
14976,5.915856e-01
14977,5.916100e-01
14978,5.916359e-01
14979,5.916745e-01
14980,5.916876e-01
14981,5.917386e-01
14982,5.917396e-01
14983,5.918039e-01
14984,5.917866e-01
14985,5.918674e-01
14986,5.918017e-01
14987,5.919122e-01
14988,5.917928e-01
14989,5.919200e-01
14990,5.917421e-01
14991,5.918183e-01
