,L_pde,L_ic,L_data,L_total
756,8.782059e-07,2.437955e-07,4.661896e-05,4.774096e-05
757,2.392457e-06,1.183944e-06,3.520192e-05,3.877832e-05
758,9.376416e-07,9.007935e-11,4.827362e-05,4.921136e-05
759,1.860982e-06,1.530213e-07,6.146130e-05,6.347531e-05
760,1.804478e-07,1.639140e-07,4.473940e-06,4.818302e-06
761,1.010924e-07,2.534428e-07,5.793696e-07,9.339047e-07
762,7.326183e-08,3.846018e-08,3.189617e-07,4.306837e-07
763,6.513262e-08,4.384954e-08,2.388940e-07,3.478761e-07
764,9.101856e-08,2.931937e-07,3.340350e-06,3.724563e-06
765,1.058292e-07,1.848907e-08,4.144767e-06,4.269085e-06
766,7.980974e-08,1.182565e-09,1.378286e-06,1.459278e-06
767,8.642735e-08,1.981713e-07,6.469091e-07,9.315077e-07
768,6.385773e-08,1.205836e-10,2.793933e-06,2.857912e-06
769,7.294373e-08,4.335561e-07,1.263449e-05,1.314099e-05
770,3.108123e-07,1.045061e-08,9.130973e-06,9.452236e-06
771,8.417837e-08,4.844654e-09,7.861499e-06,7.950523e-06
772,2.646651e-07,1.234447e-07,3.470528e-05,3.509339e-05
773,4.936470e-07,4.729266e-09,3.456507e-06,3.954883e-06
774,1.096843e-07,1.117643e-09,5.134424e-06,5.245226e-06
775,1.203563e-07,9.643442e-10,7.387021e-07,8.600227e-07
776,7.375333e-08,1.089876e-09,5.943365e-07,6.691797e-07
777,6.251987e-08,2.931996e-07,5.387900e-07,8.945095e-07
778,9.075778e-08,9.965195e-11,9.519566e-07,1.042814e-06
779,7.702363e-08,7.021884e-08,1.040825e-06,1.188067e-06
780,9.781715e-08,3.018838e-09,1.139357e-06,1.240193e-06
781,3.333736e-07,2.150920e-07,1.691197e-05,1.746043e-05
782,3.326936e-06,7.600741e-08,2.365211e-04,2.399240e-04
783,6.333576e-06,3.622190e-06,1.257993e-03,1.267949e-03
784,3.843606e-06,8.386660e-09,6.098267e-05,6.483467e-05
785,1.181316e-06,5.484029e-09,1.350084e-05,1.468764e-05
786,2.362710e-06,4.161251e-08,1.353638e-04,1.377682e-04
787,7.955824e-07,5.264949e-09,9.913754e-06,1.071460e-05
788,1.026756e-06,1.875732e-06,6.190911e-06,9.093399e-06
789,1.159287e-06,2.313599e-07,8.998170e-06,1.038882e-05
790,2.184216e-07,2.029243e-07,2.371510e-05,2.413645e-05
791,2.251707e-07,1.960497e-09,1.893067e-06,2.120198e-06
792,2.485018e-07,1.124093e-07,2.501229e-06,2.862140e-06
793,4.682842e-07,1.074401e-08,1.023551e-05,1.071453e-05
794,1.931584e-06,6.819932e-08,1.174157e-04,1.194155e-04
795,6.928977e-06,1.109544e-06,2.136703e-04,2.217088e-04
796,5.368720e-07,1.422516e-08,4.925370e-06,5.476467e-06
797,1.166410e-06,6.006285e-11,2.182663e-05,2.299310e-05
798,3.547634e-07,6.340617e-09,9.818971e-07,1.343001e-06
799,1.044291e-07,3.947595e-07,2.061467e-06,2.560656e-06
800,1.191326e-07,6.132159e-07,4.043590e-07,1.136707e-06
801,1.113265e-07,1.595682e-06,3.640824e-07,2.071091e-06
802,7.244561e-08,3.401957e-09,1.034902e-06,1.110749e-06
803,6.580656e-08,2.550999e-07,2.746611e-07,5.955676e-07
804,6.134010e-08,2.212703e-07,8.396140e-07,1.122224e-06
805,6.832497e-08,5.600032e-09,5.539437e-07,6.278686e-07
