,beta,params,lr
3071,6.000910e-01,4.013314e-04,1.953125e-06
3072,6.000930e-01,4.683436e-04,1.953125e-06
3073,6.000888e-01,4.334423e-04,1.953125e-06
3074,6.000882e-01,7.300393e-04,1.953125e-06
3075,6.000843e-01,5.390909e-04,1.953125e-06
3076,6.000844e-01,6.515542e-04,1.953125e-06
3077,6.000860e-01,4.062097e-04,1.953125e-06
3078,6.000904e-01,4.648225e-04,1.953125e-06
3079,6.000978e-01,4.829624e-04,1.953125e-06
3080,6.000918e-01,6.460591e-04,1.953125e-06
3081,6.000894e-01,3.896010e-04,1.953125e-06
3082,6.000941e-01,3.754998e-04,1.953125e-06
3083,6.000955e-01,3.216325e-04,1.953125e-06
3084,6.000962e-01,4.464739e-04,1.953125e-06
3085,6.000931e-01,3.170563e-04,1.953125e-06
3086,6.000920e-01,6.224927e-04,1.953125e-06
3087,6.000913e-01,3.608676e-04,1.953125e-06
3088,6.000973e-01,4.161830e-04,1.953125e-06
3089,6.000966e-01,3.953378e-04,1.953125e-06
3090,6.000903e-01,5.056246e-04,1.953125e-06
3091,6.000891e-01,2.848096e-04,1.953125e-06
3092,6.000915e-01,2.285211e-04,1.953125e-06
3093,6.000922e-01,2.133855e-04,1.953125e-06
3094,6.000988e-01,3.859219e-04,1.953125e-06
3095,6.000949e-01,3.901048e-04,1.953125e-06
3096,6.000905e-01,4.377725e-04,1.953125e-06
3097,6.000885e-01,5.058412e-04,1.953125e-06
3098,6.000931e-01,4.310897e-04,1.953125e-06
3099,6.000923e-01,4.316674e-04,1.953125e-06
3100,6.000875e-01,5.574543e-04,1.953125e-06
3101,6.000876e-01,4.074910e-04,1.953125e-06
3102,6.000876e-01,3.424854e-04,1.953125e-06
3103,6.000876e-01,4.359945e-04,1.953125e-06
3104,6.000869e-01,6.585415e-04,1.953125e-06
3105,6.000913e-01,5.029190e-04,1.953125e-06
3106,6.000918e-01,4.454942e-04,1.953125e-06
3107,6.000900e-01,4.024206e-04,1.953125e-06
3108,6.000881e-01,3.505653e-04,1.953125e-06
3109,6.000949e-01,4.377846e-04,1.953125e-06
3110,6.000955e-01,5.020494e-04,1.953125e-06
3111,6.000952e-01,3.140109e-04,1.953125e-06
3112,6.000935e-01,5.018610e-04,1.953125e-06
3113,6.000976e-01,3.460726e-04,1.953125e-06
3114,6.001022e-01,3.893057e-04,1.953125e-06
3115,6.001008e-01,5.997798e-04,1.953125e-06
3116,6.000983e-01,6.399132e-04,1.953125e-06
3117,6.001042e-01,5.142606e-04,1.953125e-06
3118,6.000998e-01,4.557291e-04,1.953125e-06
3119,6.000958e-01,6.384380e-04,1.953125e-06
3120,6.000998e-01,4.949488e-04,1.953125e-06
3121,6.000998e-01,4.640163e-04,1.953125e-06
3122,6.001016e-01,3.528190e-04,1.953125e-06
3123,6.001026e-01,3.000001e-04,1.953125e-06
3124,6.001055e-01,3.771548e-04,1.953125e-06
3125,6.001021e-01,2.844806e-04,1.953125e-06
3126,6.001047e-01,3.298418e-04,1.953125e-06
3127,6.001048e-01,4.261102e-04,1.953125e-06
3128,6.001043e-01,2.414654e-04,1.953125e-06
3129,6.001067e-01,4.007754e-04,1.953125e-06
3130,6.001072e-01,5.774143e-04,1.953125e-06
3131,6.001101e-01,4.556082e-04,1.953125e-06
3132,6.001127e-01,4.155404e-04,1.953125e-06
3133,6.001121e-01,5.855942e-04,1.953125e-06
3134,6.001037e-01,6.100377e-04,1.953125e-06
3135,6.001016e-01,5.956324e-04,1.953125e-06
3136,6.001036e-01,9.146050e-04,1.953125e-06
3137,6.001044e-01,5.495906e-04,1.953125e-06
3138,6.001099e-01,3.316623e-04,1.953125e-06
3139,6.001125e-01,4.963175e-04,1.953125e-06
3140,6.001227e-01,6.741649e-04,1.953125e-06
3141,6.001201e-01,3.611998e-04,1.953125e-06
3142,6.001132e-01,6.623134e-04,1.953125e-06
3143,6.001147e-01,5.168531e-04,1.953125e-06
3144,6.001147e-01,5.633464e-04,1.953125e-06
3145,6.001169e-01,2.907566e-04,1.953125e-06
3146,6.001216e-01,7.644182e-04,1.953125e-06
3147,6.001189e-01,5.966119e-04,1.953125e-06
3148,6.001164e-01,3.570515e-04,1.953125e-06
3149,6.001160e-01,4.604862e-04,1.953125e-06
3150,6.001162e-01,6.041927e-04,1.953125e-06
3151,6.001191e-01,3.195506e-04,1.953125e-06
3152,6.001195e-01,5.230167e-04,1.953125e-06
3153,6.001166e-01,5.004001e-04,1.953125e-06
3154,6.001186e-01,4.749390e-04,1.953125e-06
3155,6.001152e-01,5.063898e-04,1.953125e-06
3156,6.001149e-01,3.783643e-04,1.953125e-06
3157,6.001084e-01,6.298013e-04,1.953125e-06
3158,6.001132e-01,3.649724e-04,1.953125e-06
3159,6.001182e-01,3.777774e-04,1.953125e-06
3160,6.001196e-01,3.214126e-04,1.953125e-06
3161,6.001265e-01,6.185905e-04,1.953125e-06
3162,6.001240e-01,2.879119e-04,1.953125e-06
3163,6.001244e-01,3.392647e-04,1.953125e-06
3164,6.001220e-01,5.825363e-04,1.953125e-06
3165,6.001189e-01,5.431962e-04,1.953125e-06
3166,6.001163e-01,5.321599e-04,1.953125e-06
3167,6.001155e-01,4.157377e-04,1.953125e-06
3168,6.001129e-01,5.749745e-04,1.953125e-06
3169,6.001190e-01,4.222270e-04,1.953125e-06
3170,6.001184e-01,3.561885e-04,1.953125e-06
3171,6.001231e-01,4.479616e-04,1.953125e-06
3172,6.001235e-01,3.227825e-04,1.953125e-06
3173,6.001216e-01,4.836321e-04,1.953125e-06
3174,6.001139e-01,3.484132e-04,1.953125e-06
3175,6.001100e-01,5.487421e-04,1.953125e-06
3176,6.001093e-01,4.531143e-04,1.953125e-06
3177,6.001097e-01,6.362741e-04,1.953125e-06
3178,6.001122e-01,4.895800e-04,1.953125e-06
3179,6.001104e-01,6.801062e-04,1.953125e-06
3180,6.001174e-01,5.436642e-04,1.953125e-06
3181,6.001130e-01,4.539778e-04,1.953125e-06
3182,6.001109e-01,2.321637e-04,1.953125e-06
3183,6.001081e-01,5.735765e-04,1.953125e-06
3184,6.001024e-01,2.591285e-04,1.953125e-06
3185,6.001027e-01,3.796305e-04,1.953125e-06
3186,6.001006e-01,5.342209e-04,1.953125e-06
3187,6.001051e-01,4.262222e-04,1.953125e-06
3188,6.001005e-01,7.034024e-04,1.953125e-06
3189,6.000983e-01,4.079758e-04,1.953125e-06
3190,6.001006e-01,5.796019e-04,1.953125e-06
3191,6.001006e-01,4.535536e-04,1.953125e-06
3192,6.001000e-01,5.116381e-04,1.953125e-06
3193,6.000920e-01,6.877709e-04,1.953125e-06
3194,6.000880e-01,4.690204e-04,1.953125e-06
3195,6.000886e-01,4.346574e-04,1.953125e-06
3196,6.000811e-01,6.463817e-04,1.953125e-06
3197,6.000828e-01,6.144286e-04,1.953125e-06
3198,6.000789e-01,4.065052e-04,1.953125e-06
3199,6.000751e-01,5.604326e-04,1.953125e-06
3200,6.000750e-01,2.301315e-04,1.953125e-06
3201,6.000752e-01,5.184724e-04,1.953125e-06
3202,6.000668e-01,5.669471e-04,1.953125e-06
3203,6.000690e-01,5.275236e-04,1.953125e-06
3204,6.000725e-01,3.897473e-04,1.953125e-06
3205,6.000717e-01,5.771591e-04,1.953125e-06
3206,6.000775e-01,9.467070e-04,1.953125e-06
3207,6.000749e-01,1.058475e-03,1.953125e-06
3208,6.000693e-01,5.333112e-04,1.953125e-06
3209,6.000700e-01,4.552485e-04,1.953125e-06
3210,6.000669e-01,4.102021e-04,1.953125e-06
3211,6.000773e-01,5.666491e-04,1.953125e-06
3212,6.000832e-01,5.997081e-04,1.953125e-06
3213,6.000827e-01,4.995372e-04,1.953125e-06
3214,6.000851e-01,5.263456e-04,1.953125e-06
3215,6.000978e-01,8.520919e-04,1.953125e-06
3216,6.000851e-01,7.173293e-04,1.953125e-06
3217,6.000800e-01,4.477691e-04,1.953125e-06
3218,6.000814e-01,3.130613e-04,1.953125e-06
3219,6.000790e-01,3.352774e-04,1.953125e-06
3220,6.000804e-01,2.844666e-04,1.953125e-06
3221,6.000801e-01,3.993234e-04,1.953125e-06
3222,6.000831e-01,2.988037e-04,1.953125e-06
3223,6.000804e-01,4.992342e-04,1.953125e-06
3224,6.000766e-01,2.674143e-04,1.953125e-06
3225,6.000760e-01,4.021088e-04,1.953125e-06
3226,6.000776e-01,4.028250e-04,1.953125e-06
3227,6.000717e-01,3.825588e-04,1.953125e-06
3228,6.000758e-01,4.333870e-04,1.953125e-06
3229,6.000756e-01,4.781516e-04,1.953125e-06
3230,6.000686e-01,3.429466e-04,1.953125e-06
3231,6.000736e-01,3.641754e-04,1.953125e-06
3232,6.000738e-01,4.165178e-04,1.953125e-06
3233,6.000729e-01,5.147091e-04,1.953125e-06
3234,6.000805e-01,4.816118e-04,1.953125e-06
3235,6.000748e-01,5.391285e-04,1.953125e-06
3236,6.000770e-01,3.710642e-04,1.953125e-06
3237,6.000763e-01,3.222360e-04,1.953125e-06
3238,6.000723e-01,5.013668e-04,1.953125e-06
3239,6.000724e-01,4.239056e-04,1.953125e-06
3240,6.000693e-01,4.023366e-04,1.953125e-06
3241,6.000692e-01,3.737861e-04,1.953125e-06
3242,6.000673e-01,5.192850e-04,1.953125e-06
3243,6.000628e-01,4.311902e-04,1.953125e-06
3244,6.000613e-01,4.453247e-04,1.953125e-06
3245,6.000632e-01,6.215633e-04,1.953125e-06
3246,6.000605e-01,3.291076e-04,1.953125e-06
3247,6.000558e-01,4.960342e-04,1.953125e-06
3248,6.000540e-01,4.270977e-04,1.953125e-06
3249,6.000508e-01,3.860076e-04,1.953125e-06
3250,6.000499e-01,4.496470e-04,1.953125e-06
3251,6.000521e-01,5.479097e-04,1.953125e-06
3252,6.000479e-01,6.653975e-04,1.953125e-06
3253,6.000496e-01,5.001238e-04,1.953125e-06
3254,6.000440e-01,4.249848e-04,1.953125e-06
3255,6.000465e-01,3.873689e-04,1.953125e-06
3256,6.000481e-01,6.537243e-04,1.953125e-06
3257,6.000391e-01,6.315377e-04,1.953125e-06
3258,6.000387e-01,3.701907e-04,1.953125e-06
3259,6.000416e-01,2.533377e-04,1.953125e-06
3260,6.000419e-01,4.165429e-04,1.953125e-06
3261,6.000409e-01,7.416011e-04,1.953125e-06
3262,6.000379e-01,4.964912e-04,1.953125e-06
3263,6.000480e-01,5.408754e-04,1.953125e-06
3264,6.000528e-01,4.342810e-04,1.953125e-06
3265,6.000565e-01,3.236964e-04,1.953125e-06
3266,6.000499e-01,4.711744e-04,1.953125e-06
3267,6.000510e-01,4.673940e-04,1.953125e-06
3268,6.000473e-01,5.146728e-04,1.953125e-06
3269,6.000460e-01,5.909452e-04,1.953125e-06
3270,6.000521e-01,5.124993e-04,1.953125e-06
3271,6.000538e-01,2.487563e-04,1.953125e-06
3272,6.000544e-01,3.545701e-04,1.953125e-06
3273,6.000533e-01,4.628619e-04,1.953125e-06
3274,6.000517e-01,4.620744e-04,1.953125e-06
3275,6.000515e-01,4.145540e-04,1.953125e-06
3276,6.000472e-01,3.993050e-04,1.953125e-06
3277,6.000502e-01,3.989579e-04,1.953125e-06
3278,6.000504e-01,4.047388e-04,1.953125e-06
3279,6.000465e-01,4.125163e-04,1.953125e-06
3280,6.000505e-01,2.849676e-04,1.953125e-06
3281,6.000507e-01,2.959851e-04,1.953125e-06
3282,6.000531e-01,4.559150e-04,1.953125e-06
3283,6.000544e-01,4.070967e-04,1.953125e-06
3284,6.000550e-01,2.942523e-04,1.953125e-06
3285,6.000599e-01,4.291732e-04,1.953125e-06
3286,6.000533e-01,3.238831e-04,1.953125e-06
3287,6.000516e-01,3.425593e-04,1.953125e-06
3288,6.000528e-01,5.425822e-04,1.953125e-06
3289,6.000476e-01,7.925568e-04,1.953125e-06
3290,6.000458e-01,7.405665e-04,1.953125e-06
3291,6.000382e-01,6.821555e-04,1.953125e-06
3292,6.000432e-01,6.738345e-04,1.953125e-06
3293,6.000482e-01,5.642055e-04,1.953125e-06
3294,6.000478e-01,4.970280e-04,1.953125e-06
3295,6.000515e-01,4.222037e-04,1.953125e-06
3296,6.000479e-01,6.810631e-04,1.953125e-06
3297,6.000530e-01,8.360743e-04,1.953125e-06
3298,6.000550e-01,5.568324e-04,1.953125e-06
3299,6.000546e-01,5.214075e-04,1.953125e-06
3300,6.000633e-01,7.565297e-04,1.953125e-06
3301,6.000597e-01,4.122150e-04,1.953125e-06
3302,6.000615e-01,4.111767e-04,1.953125e-06
3303,6.000609e-01,3.725568e-04,1.953125e-06
3304,6.000606e-01,4.310843e-04,1.953125e-06
3305,6.000598e-01,6.277736e-04,1.953125e-06
3306,6.000597e-01,3.221401e-04,1.953125e-06
3307,6.000630e-01,4.410950e-04,1.953125e-06
3308,6.000634e-01,4.098846e-04,1.953125e-06
3309,6.000606e-01,4.779984e-04,1.953125e-06
3310,6.000656e-01,3.966962e-04,1.953125e-06
3311,6.000662e-01,4.481622e-04,1.953125e-06
3312,6.000721e-01,2.941008e-04,1.953125e-06
3313,6.000745e-01,4.191861e-04,1.953125e-06
3314,6.000734e-01,2.355566e-04,1.953125e-06
3315,6.000749e-01,3.256569e-04,1.953125e-06
3316,6.000788e-01,3.062671e-04,1.953125e-06
3317,6.000768e-01,5.218642e-04,1.953125e-06
3318,6.000783e-01,3.845055e-04,1.953125e-06
3319,6.000747e-01,4.272310e-04,1.953125e-06
3320,6.000772e-01,2.969538e-04,1.953125e-06
3321,6.000772e-01,3.713309e-04,1.953125e-06
3322,6.000848e-01,7.477155e-04,1.953125e-06
3323,6.000857e-01,7.056296e-04,1.953125e-06
3324,6.000871e-01,2.485662e-04,1.953125e-06
3325,6.000857e-01,5.136015e-04,1.953125e-06
3326,6.000896e-01,5.075906e-04,1.953125e-06
3327,6.000829e-01,6.949664e-04,1.953125e-06
3328,6.000810e-01,4.331140e-04,1.953125e-06
3329,6.000779e-01,4.014164e-04,1.953125e-06
3330,6.000776e-01,3.220825e-04,1.953125e-06
3331,6.000822e-01,3.988450e-04,1.953125e-06
3332,6.000808e-01,4.861599e-04,1.953125e-06
3333,6.000798e-01,4.196476e-04,1.953125e-06
3334,6.000847e-01,5.361194e-04,1.953125e-06
3335,6.000865e-01,6.961401e-04,1.953125e-06
3336,6.000865e-01,4.467775e-04,1.953125e-06
3337,6.000844e-01,3.395352e-04,1.953125e-06
3338,6.000865e-01,3.823285e-04,1.953125e-06
3339,6.000810e-01,4.660703e-04,1.953125e-06
3340,6.000786e-01,4.148331e-04,1.953125e-06
3341,6.000821e-01,8.185576e-04,1.953125e-06
3342,6.000803e-01,6.164102e-04,1.953125e-06
3343,6.000707e-01,4.584298e-04,1.953125e-06
3344,6.000757e-01,4.809550e-04,1.953125e-06
3345,6.000736e-01,6.113938e-04,1.953125e-06
3346,6.000731e-01,8.463593e-04,1.953125e-06
3347,6.000773e-01,5.605790e-04,1.953125e-06
3348,6.000744e-01,5.776669e-04,1.953125e-06
3349,6.000773e-01,6.181106e-04,1.953125e-06
3350,6.000771e-01,5.594182e-04,1.953125e-06
3351,6.000772e-01,4.373352e-04,1.953125e-06
3352,6.000775e-01,1.866421e-04,1.953125e-06
3353,6.000820e-01,4.231629e-04,1.953125e-06
3354,6.000786e-01,5.520324e-04,1.953125e-06
3355,6.000789e-01,3.721731e-04,1.953125e-06
3356,6.000773e-01,5.414906e-04,1.953125e-06
3357,6.000838e-01,5.733504e-04,1.953125e-06
3358,6.000722e-01,5.529668e-04,1.953125e-06
3359,6.000640e-01,3.509191e-04,1.953125e-06
3360,6.000615e-01,3.887256e-04,1.953125e-06
3361,6.000578e-01,6.648985e-04,1.953125e-06
3362,6.000578e-01,4.586620e-04,1.953125e-06
3363,6.000563e-01,5.371834e-04,1.953125e-06
3364,6.000522e-01,8.709105e-04,1.953125e-06
3365,6.000563e-01,4.887943e-04,1.953125e-06
3366,6.000582e-01,5.999931e-04,1.953125e-06
3367,6.000617e-01,5.847884e-04,1.953125e-06
3368,6.000578e-01,4.107467e-04,1.953125e-06
3369,6.000574e-01,3.338471e-04,1.953125e-06
3370,6.000562e-01,3.689577e-04,1.953125e-06
3371,6.000582e-01,2.888070e-04,1.953125e-06
3372,6.000572e-01,2.449484e-04,1.953125e-06
3373,6.000571e-01,5.115600e-04,1.953125e-06
3374,6.000519e-01,7.167700e-04,1.953125e-06
3375,6.000619e-01,9.606523e-04,1.953125e-06
3376,6.000628e-01,6.739063e-04,1.953125e-06
3377,6.000708e-01,4.409436e-04,1.953125e-06
3378,6.000773e-01,3.646688e-04,1.953125e-06
3379,6.000847e-01,5.369191e-04,1.953125e-06
3380,6.000818e-01,4.623076e-04,1.953125e-06
3381,6.000854e-01,3.809636e-04,1.953125e-06
3382,6.000887e-01,3.588337e-04,1.953125e-06
3383,6.000875e-01,3.581851e-04,1.953125e-06
3384,6.000853e-01,3.754370e-04,1.953125e-06
3385,6.000882e-01,4.712219e-04,1.953125e-06
3386,6.000887e-01,3.775033e-04,1.953125e-06
3387,6.000943e-01,2.634502e-04,1.953125e-06
3388,6.000943e-01,3.228273e-04,1.953125e-06
3389,6.000956e-01,4.631049e-04,1.953125e-06
3390,6.000988e-01,6.565993e-04,1.953125e-06
3391,6.000992e-01,5.443700e-04,1.953125e-06
3392,6.000993e-01,5.140325e-04,1.953125e-06
3393,6.001067e-01,4.509975e-04,1.953125e-06
3394,6.001027e-01,7.879943e-04,1.953125e-06
3395,6.001135e-01,3.402458e-04,1.953125e-06
3396,6.001207e-01,6.028313e-04,1.953125e-06
3397,6.001347e-01,5.030931e-04,1.953125e-06
3398,6.001280e-01,5.395771e-04,1.953125e-06
3399,6.001297e-01,4.041907e-04,1.953125e-06
3400,6.001226e-01,6.061812e-04,1.953125e-06
3401,6.001238e-01,5.537010e-04,1.953125e-06
3402,6.001238e-01,4.763034e-04,1.953125e-06
3403,6.001220e-01,5.208890e-04,1.953125e-06
3404,6.001288e-01,6.413189e-04,1.953125e-06
3405,6.001275e-01,3.369651e-04,1.953125e-06
3406,6.001335e-01,3.928441e-04,1.953125e-06
3407,6.001314e-01,3.049315e-04,1.953125e-06
3408,6.001297e-01,2.263088e-04,1.953125e-06
3409,6.001310e-01,4.106212e-04,1.953125e-06
3410,6.001306e-01,6.108418e-04,1.953125e-06
3411,6.001323e-01,5.489284e-04,1.953125e-06
3412,6.001296e-01,5.626757e-04,1.953125e-06
3413,6.001405e-01,5.442161e-04,1.953125e-06
3414,6.001330e-01,5.982211e-04,1.953125e-06
3415,6.001306e-01,4.419284e-04,1.953125e-06
3416,6.001275e-01,3.763488e-04,1.953125e-06
3417,6.001247e-01,2.913885e-04,1.953125e-06
3418,6.001240e-01,2.836756e-04,1.953125e-06
3419,6.001191e-01,3.478594e-04,1.953125e-06
3420,6.001176e-01,3.347358e-04,1.953125e-06
3421,6.001174e-01,4.218532e-04,1.953125e-06
3422,6.001137e-01,3.943631e-04,1.953125e-06
3423,6.001106e-01,2.515468e-04,1.953125e-06
3424,6.001111e-01,3.319793e-04,1.953125e-06
3425,6.001115e-01,8.468888e-04,1.953125e-06
3426,6.001058e-01,5.359491e-04,1.953125e-06
3427,6.001140e-01,4.182567e-04,1.953125e-06
3428,6.001155e-01,7.233219e-04,1.953125e-06
3429,6.001143e-01,5.681916e-04,1.953125e-06
3430,6.001239e-01,5.017425e-04,1.953125e-06
3431,6.001245e-01,3.220266e-04,1.953125e-06
3432,6.001272e-01,1.815800e-04,1.953125e-06
3433,6.001303e-01,2.685017e-04,1.953125e-06
3434,6.001288e-01,7.362005e-04,1.953125e-06
3435,6.001368e-01,6.834757e-04,1.953125e-06
3436,6.001387e-01,6.476057e-04,1.953125e-06
3437,6.001340e-01,4.219450e-04,1.953125e-06
3438,6.001347e-01,5.431469e-04,1.953125e-06
3439,6.001394e-01,3.205219e-04,1.953125e-06
3440,6.001363e-01,5.508035e-04,1.953125e-06
3441,6.001341e-01,3.578012e-04,1.953125e-06
3442,6.001357e-01,2.702566e-04,1.953125e-06
3443,6.001347e-01,3.759858e-04,1.953125e-06
3444,6.001341e-01,4.555465e-04,1.953125e-06
3445,6.001315e-01,6.549057e-04,1.953125e-06
3446,6.001267e-01,5.463316e-04,1.953125e-06
3447,6.001273e-01,5.765323e-04,1.953125e-06
3448,6.001329e-01,5.702648e-04,1.953125e-06
3449,6.001284e-01,5.808374e-04,1.953125e-06
3450,6.001315e-01,7.280745e-04,1.953125e-06
3451,6.001250e-01,2.813424e-04,1.953125e-06
3452,6.001205e-01,5.627702e-04,1.953125e-06
3453,6.001159e-01,4.212165e-04,1.953125e-06
3454,6.001126e-01,5.406811e-04,1.953125e-06
3455,6.001090e-01,6.930891e-04,1.953125e-06
3456,6.001158e-01,3.918685e-04,1.953125e-06
3457,6.001181e-01,3.555883e-04,1.953125e-06
3458,6.001115e-01,6.728210e-04,1.953125e-06
3459,6.001230e-01,1.111971e-03,1.953125e-06
3460,6.001282e-01,8.376557e-04,1.953125e-06
3461,6.001297e-01,5.883476e-04,1.953125e-06
3462,6.001344e-01,3.571203e-04,1.953125e-06
3463,6.001336e-01,3.830936e-04,1.953125e-06
3464,6.001323e-01,5.449605e-04,1.953125e-06
3465,6.001303e-01,5.963271e-04,1.953125e-06
3466,6.001285e-01,3.342195e-04,1.953125e-06
3467,6.001252e-01,4.514331e-04,1.953125e-06
3468,6.001207e-01,4.257148e-04,1.953125e-06
3469,6.001288e-01,6.364249e-04,1.953125e-06
3470,6.001345e-01,4.847631e-04,1.953125e-06
3471,6.001356e-01,4.898274e-04,1.953125e-06
3472,6.001292e-01,3.909421e-04,1.953125e-06
3473,6.001264e-01,6.158910e-04,1.953125e-06
3474,6.001264e-01,4.062824e-04,1.953125e-06
3475,6.001309e-01,5.173381e-04,1.953125e-06
3476,6.001332e-01,3.824895e-04,1.953125e-06
3477,6.001347e-01,5.180487e-04,1.953125e-06
3478,6.001340e-01,5.544735e-04,1.953125e-06
3479,6.001287e-01,4.976403e-04,1.953125e-06
3480,6.001309e-01,3.338375e-04,1.953125e-06
3481,6.001332e-01,5.752857e-04,1.953125e-06
3482,6.001360e-01,5.995531e-04,1.953125e-06
3483,6.001386e-01,4.224327e-04,1.953125e-06
3484,6.001442e-01,3.265704e-04,1.953125e-06
3485,6.001470e-01,3.902054e-04,1.953125e-06
3486,6.001460e-01,4.634731e-04,1.953125e-06
3487,6.001387e-01,4.649472e-04,1.953125e-06
3488,6.001356e-01,2.102314e-04,1.953125e-06
3489,6.001359e-01,2.878581e-04,1.953125e-06
3490,6.001348e-01,3.404746e-04,1.953125e-06
3491,6.001374e-01,2.757324e-04,1.953125e-06
3492,6.001384e-01,4.743195e-04,1.953125e-06
3493,6.001385e-01,6.850554e-04,1.953125e-06
3494,6.001369e-01,4.323683e-04,1.953125e-06
3495,6.001418e-01,4.494273e-04,1.953125e-06
3496,6.001478e-01,6.567696e-04,1.953125e-06
3497,6.001488e-01,4.914975e-04,1.953125e-06
3498,6.001464e-01,5.595403e-04,1.953125e-06
3499,6.001522e-01,5.586494e-04,1.953125e-06
3500,6.001526e-01,4.840650e-04,1.953125e-06
3501,6.001523e-01,5.547049e-04,1.953125e-06
3502,6.001483e-01,4.417407e-04,1.953125e-06
3503,6.001419e-01,4.534225e-04,1.953125e-06
3504,6.001438e-01,7.876125e-04,1.953125e-06
3505,6.001474e-01,5.846329e-04,1.953125e-06
3506,6.001453e-01,5.697871e-04,1.953125e-06
3507,6.001425e-01,4.835875e-04,1.953125e-06
3508,6.001375e-01,4.359232e-04,1.953125e-06
3509,6.001362e-01,3.109078e-04,1.953125e-06
3510,6.001350e-01,3.515171e-04,1.953125e-06
3511,6.001320e-01,5.941985e-04,1.953125e-06
3512,6.001194e-01,6.959869e-04,1.953125e-06
3513,6.001173e-01,6.432479e-04,1.953125e-06
3514,6.001167e-01,5.082632e-04,1.953125e-06
3515,6.001173e-01,4.162520e-04,1.953125e-06
3516,6.001096e-01,3.617094e-04,1.953125e-06
3517,6.001077e-01,3.207453e-04,1.953125e-06
3518,6.001025e-01,3.250788e-04,1.953125e-06
3519,6.001022e-01,5.475006e-04,1.953125e-06
3520,6.000997e-01,4.506049e-04,1.953125e-06
3521,6.001006e-01,3.916114e-04,1.953125e-06
3522,6.001028e-01,3.973057e-04,1.953125e-06
3523,6.000963e-01,3.950200e-04,1.953125e-06
3524,6.000993e-01,4.216313e-04,1.953125e-06
3525,6.001005e-01,4.218966e-04,1.953125e-06
3526,6.000983e-01,6.096847e-04,1.953125e-06
3527,6.000994e-01,6.766521e-04,1.953125e-06
3528,6.001108e-01,5.196017e-04,1.953125e-06
3529,6.001158e-01,4.994308e-04,1.953125e-06
3530,6.001130e-01,4.049093e-04,1.953125e-06
3531,6.001145e-01,4.266685e-04,1.953125e-06
3532,6.001187e-01,4.359017e-04,1.953125e-06
3533,6.001178e-01,4.050852e-04,1.953125e-06
3534,6.001204e-01,3.352221e-04,1.953125e-06
3535,6.001163e-01,5.931208e-04,1.953125e-06
3536,6.001179e-01,8.068845e-04,1.953125e-06
3537,6.001180e-01,3.864048e-04,1.953125e-06
3538,6.001171e-01,4.428323e-04,1.953125e-06
3539,6.001224e-01,6.425971e-04,1.953125e-06
3540,6.001125e-01,5.485372e-04,1.953125e-06
3541,6.001174e-01,6.798723e-04,1.953125e-06
3542,6.001198e-01,5.635610e-04,1.953125e-06
3543,6.001186e-01,2.635340e-04,1.953125e-06
3544,6.001232e-01,3.623321e-04,1.953125e-06
3545,6.001236e-01,6.054001e-04,1.953125e-06
3546,6.001245e-01,5.194852e-04,1.953125e-06
3547,6.001160e-01,4.662404e-04,1.953125e-06
3548,6.001210e-01,7.500915e-04,1.953125e-06
3549,6.001153e-01,6.253332e-04,1.953125e-06
3550,6.001204e-01,2.781744e-04,1.953125e-06
3551,6.001194e-01,3.491171e-04,1.953125e-06
3552,6.001258e-01,2.664449e-04,1.953125e-06
3553,6.001198e-01,7.991924e-04,1.953125e-06
3554,6.001174e-01,4.224788e-04,1.953125e-06
3555,6.001214e-01,4.632841e-04,1.953125e-06
3556,6.001263e-01,4.021422e-04,1.953125e-06
3557,6.001312e-01,5.207689e-04,1.953125e-06
3558,6.001405e-01,4.154957e-04,1.953125e-06
3559,6.001384e-01,7.876133e-04,1.953125e-06
3560,6.001458e-01,6.425986e-04,1.953125e-06
3561,6.001449e-01,4.290509e-04,1.953125e-06
3562,6.001466e-01,2.392768e-04,1.953125e-06
3563,6.001511e-01,6.348183e-04,1.953125e-06
3564,6.001552e-01,4.350176e-04,1.953125e-06
3565,6.001495e-01,6.070649e-04,1.953125e-06
3566,6.001484e-01,4.099630e-04,1.953125e-06
3567,6.001478e-01,4.028812e-04,1.953125e-06
3568,6.001418e-01,6.104702e-04,1.953125e-06
3569,6.001433e-01,4.144566e-04,1.953125e-06
3570,6.001415e-01,5.438960e-04,1.953125e-06
3571,6.001371e-01,5.193567e-04,1.953125e-06
3572,6.001400e-01,3.638320e-04,1.953125e-06
3573,6.001430e-01,3.779432e-04,1.953125e-06
3574,6.001468e-01,3.416328e-04,1.953125e-06
3575,6.001484e-01,4.558905e-04,1.953125e-06
